231,87195,MA000003,22504,15.2,Junior rates,Fast food employee level 1,Under 16 years,1,NULL,87205,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:38.9400000,2026-05-18 02:01:38.9400000
232,87225,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of one or no person,Under 16 years,3,87205,87192,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:38.9666667,2026-05-18 02:01:38.9666667
233,109,MA000003,4,15.1,Fast Food Employees Adult rates,NULL,Fast food employee level 2,2,108,110,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:34:23.0000000,2025,2026-05-18 02:01:38.9933333,2026-05-18 02:01:38.9933333
234,87207,MA000003,22504,15.2,Junior rates,Fast food employee level 2,17 years,2,87197,87227,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.0200000,2026-05-18 02:01:39.0200000
235,87164,MA000003,22504,15.2,Junior rates,Fast food employee level 1,Fast Food Level 1,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:34:27.0000000,2025,2026-05-18 02:01:39.0500000,2026-05-18 02:01:39.0500000
236,87208,MA000003,22504,15.2,Junior rates,Fast food employee level 2,18 years,2,87198,87231,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.0766667,2026-05-18 02:01:39.0766667
237,87224,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of 2 or more people,20 years,4,87233,NULL,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.1000000,2026-05-18 02:01:39.1000000
238,87233,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of one or no person,20 years,3,87210,87224,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:26.0000000,2025,2026-05-18 02:01:39.1300000,2026-05-18 02:01:39.1300000
239,87193,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of 2 or more people,16 years,4,87226,NULL,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.1566667,2026-05-18 02:01:39.1566667
240,87200,MA000003,22504,15.2,Junior rates,Fast food employee level 1,20 years,1,NULL,87210,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.1833333,2026-05-18 02:01:39.1833333
241,87196,MA000003,22504,15.2,Junior rates,Fast food employee level 1,16 years,1,NULL,87206,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.2100000,2026-05-18 02:01:39.2100000
242,87210,MA000003,22504,15.2,Junior rates,Fast food employee level 2,20 years,2,87200,87233,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.2366667,2026-05-18 02:01:39.2366667
243,87227,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of one or no person,17 years,3,87207,87194,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:26.0000000,2025,2026-05-18 02:01:39.2633333,2026-05-18 02:01:39.2633333
244,87209,MA000003,22504,15.2,Junior rates,Fast food employee level 2,19 years,2,87199,87232,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.2900000,2026-05-18 02:01:39.2900000
245,87226,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of one or no person,16 years,3,87206,87193,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:26.0000000,2025,2026-05-18 02:01:39.3166667,2026-05-18 02:01:39.3166667
246,87231,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of one or no person,18 years,3,87208,87222,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:26.0000000,2025,2026-05-18 02:01:39.3400000,2026-05-18 02:01:39.3400000
247,87223,MA000003,22504,15.2,Junior rates,Fast food employee level 3—in charge of 2 or more people,19 years,4,87232,NULL,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:34:25.0000000,2025,2026-05-18 02:01:39.3700000,2026-05-18 02:01:39.3700000
248,111,MA000003,4,15.1,Fast Food Employees Adult rates,NULL,Fast food employee level 3—in charge of 2 or more people,4,110,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:34:23.0000000,2025,2026-05-18 02:01:39.3933333,2026-05-18 02:01:39.3933333
249,88072,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,20 years of age and employed by the employer for more than 6 months,2,88034,88079,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.4433333,2026-05-18 02:01:39.4433333
250,88027,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,NULL,Retail Employee Level 1,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:21.0000000,2025,2026-05-18 02:01:39.4966667,2026-05-18 02:01:39.4966667
251,112,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 1,1,NULL,113,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:39.5500000,2026-05-18 02:01:39.5500000
252,88029,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,16 years of age,1,NULL,88044,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.6033333,2026-05-18 02:01:39.6033333
253,88157,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Completed year 12,3rd year,3,88156,88158,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.6566667,2026-05-18 02:01:39.6566667
254,88151,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Has not completed year 12,2nd year,2,88130,88152,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:39.7133333,2026-05-18 02:01:39.7133333
255,88035,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,NULL,Retail Employee Level 3,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:21.0000000,2025,2026-05-18 02:01:39.7433333,2026-05-18 02:01:39.7433333
256,116,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 5,5,115,117,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:39.7700000,2026-05-18 02:01:39.7700000
257,88033,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,20 years of age and employed by the employer for 6 months or less,1,NULL,88071,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.8133333,2026-05-18 02:01:39.8133333
258,88079,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,20 years of age and employed by the employer for more than 6 months,3,88072,NULL,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:19:19.0000000,2025,2026-05-18 02:01:39.8400000,2026-05-18 02:01:39.8400000
259,88074,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,16 years of age,3,88044,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.8633333,2026-05-18 02:01:39.8633333
260,88078,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,20 years of age and employed by the employer for 6 months or less,3,88071,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:19.0000000,2025,2026-05-18 02:01:39.8933333,2026-05-18 02:01:39.8933333
261,117,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 6,6,116,118,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:39.9200000,2026-05-18 02:01:39.9200000
262,88077,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,19 years of age,3,88070,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:19.0000000,2025,2026-05-18 02:01:39.9466667,2026-05-18 02:01:39.9466667
263,88156,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Completed year 12,2nd year,2,88155,88157,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:39.9766667,2026-05-18 02:01:39.9766667
264,88161,MA000004,22629,17.4(b),Adult apprentices who commenced on or after 1 January 2014,NULL,3rd year,3,88160,88162,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.0266667,2026-05-18 02:01:40.0266667
265,88162,MA000004,22629,17.4(b),Adult apprentices who commenced on or after 1 January 2014,NULL,4th year (4 year apprenticeship only),4,88161,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.0800000,2026-05-18 02:01:40.0800000
266,119,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 8,8,118,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:12.0000000,2025,2026-05-18 02:01:40.1100000,2026-05-18 02:01:40.1100000
267,88070,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,19 years of age,2,88032,88077,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.1400000,2026-05-18 02:01:40.1400000
268,88129,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,NULL,Has not completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:19.0000000,2025,2026-05-18 02:01:40.1900000,2026-05-18 02:01:40.1900000
269,88028,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,Under 16 years of age,1,NULL,90262,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.2433333,2026-05-18 02:01:40.2433333
270,88071,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,20 years of age and employed by the employer for 6 months or less,2,88033,88078,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.2733333,2026-05-18 02:01:40.2733333
271,88124,MA000004,22626,17.3(a),Junior apprentice who began apprenticeship before 1 January 2014,NULL,1st year,1,NULL,88125,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.3233333,2026-05-18 02:01:40.3233333
272,113,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 2,2,112,114,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:40.3533333,2026-05-18 02:01:40.3533333
273,88031,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,18 years of age,1,NULL,88046,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.3800000,2026-05-18 02:01:40.3800000
274,90262,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,Under 16 years of age,2,88028,88073,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.4100000,2026-05-18 02:01:40.4100000
275,88034,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,20 years of age and employed by the employer for more than 6 months,1,NULL,88072,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.4366667,2026-05-18 02:01:40.4366667
276,88046,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,18 years of age,2,88031,88076,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.4633333,2026-05-18 02:01:40.4633333
277,88125,MA000004,22626,17.3(a),Junior apprentice who began apprenticeship before 1 January 2014,NULL,2nd year,2,88124,88123,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.4933333,2026-05-18 02:01:40.4933333
278,118,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 7,7,117,119,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:12.0000000,2025,2026-05-18 02:01:40.5200000,2026-05-18 02:01:40.5200000
279,88126,MA000004,22626,17.3(a),Junior apprentice who began apprenticeship before 1 January 2014,NULL,4th year (4 year apprenticeship only),4,88123,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.5733333,2026-05-18 02:01:40.5733333
280,88073,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,Under 16 years of age,3,90262,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.6033333,2026-05-18 02:01:40.6033333
281,88160,MA000004,22629,17.4(b),Adult apprentices who commenced on or after 1 January 2014,NULL,2nd year,2,88159,88161,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.6300000,2026-05-18 02:01:40.6300000
282,88045,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,17 years of age,2,88030,88075,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.6600000,2026-05-18 02:01:40.6600000
283,115,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 4,4,114,116,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:40.6866667,2026-05-18 02:01:40.6866667
284,88130,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Has not completed year 12,1st year,1,NULL,88151,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.7133333,2026-05-18 02:01:40.7133333
285,88159,MA000004,22629,17.4(b),Adult apprentices who commenced on or after 1 January 2014,NULL,1st year,1,NULL,88160,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.7400000,2026-05-18 02:01:40.7400000
286,88158,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Completed year 12,4th year (4 year apprenticeship only),4,88157,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.7933333,2026-05-18 02:01:40.7933333
287,114,MA000004,5,17.1,Retail Employees,NULL,Retail Employee Level 3,3,113,115,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:11.0000000,2025,2026-05-18 02:01:40.8200000,2026-05-18 02:01:40.8200000
288,88152,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Has not completed year 12,3rd year,3,88151,88153,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.8466667,2026-05-18 02:01:40.8466667
289,88032,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,19 years of age,1,NULL,88070,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:40.8766667,2026-05-18 02:01:40.8766667
290,88153,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Has not completed year 12,4th year (4 year apprenticeship only),4,88152,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:40.9266667,2026-05-18 02:01:40.9266667
291,88096,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,NULL,Retail Employee Level 2,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:21.0000000,2025,2026-05-18 02:01:40.9533333,2026-05-18 02:01:40.9533333
292,88076,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,18 years of age,3,88046,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:19.0000000,2025,2026-05-18 02:01:40.9833333,2026-05-18 02:01:40.9833333
293,88044,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 2,16 years of age,2,88029,88074,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:41.0100000,2026-05-18 02:01:41.0100000
294,88075,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 3,17 years of age,3,88045,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:41.0366667,2026-05-18 02:01:41.0366667
295,88154,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,NULL,Completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:21.0000000,2025,2026-05-18 02:01:41.0866667,2026-05-18 02:01:41.0866667
296,88030,MA000004,22620,17.2,Junior employees - commencing on or after 1 July 2015,Retail Employee Level 1,17 years of age,1,NULL,88045,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:19:18.0000000,2025,2026-05-18 02:01:41.1166667,2026-05-18 02:01:41.1166667
297,88155,MA000004,22627,17.3(b),Four year apprentices who commenced on or after 1 January 2014,Completed year 12,1st year,1,NULL,88156,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:41.1466667,2026-05-18 02:01:41.1466667
298,88123,MA000004,22626,17.3(a),Junior apprentice who began apprenticeship before 1 January 2014,NULL,3rd year,3,88125,88126,2025-07-01 00:00:00.0000000,NULL,5,2025-06-03 01:19:17.0000000,2025,2026-05-18 02:01:41.1700000,2026-05-18 02:01:41.1700000
299,87589,MA000005,22540,18.6,Trainees and graduates,Hairdressing,Full-time trainee—less than 1000 hours of full-time accredited training - 55%,1,NULL,87591,2025-07-01 00:00:00.0000000,NULL,9,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.2200000,2026-05-18 02:01:41.2200000
300,87498,MA000005,22531,17.2,Junior employees,Level 2,Under 17 years,2,87485,87502,2025-07-01 00:00:00.0000000,NULL,9,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.2500000,2026-05-18 02:01:41.2500000
301,142300,MA000005,36278,18.2(b),Beauty therapy apprentices commencing on or after 1 January 2014—has completed Year 12,NULL,Have completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,4,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.3000000,2026-05-18 02:01:41.3000000
302,87512,MA000005,22536,18.1(a),Hairdressing apprentices commencing on or after 1 January 2014—has not completed Year 12,Has not completed Year 12,4th year (if applicable)—90%,4,87511,NULL,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.3533333,2026-05-18 02:01:41.3533333
303,142290,MA000005,36277,18.1(b),Hairdressing apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,2nd year—65%,2,142289,142291,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.3933333,2026-05-18 02:01:41.3933333
304,142321,MA000005,22531,17.2,Junior employees,Level 4,Under 17 years,4,87502,142323,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:25.0000000,2025,2026-05-18 02:01:41.4233333,2026-05-18 02:01:41.4233333
305,87509,MA000005,22536,18.1(a),Hairdressing apprentices commencing on or after 1 January 2014—has not completed Year 12,Has not completed Year 12,1st year—50%,1,NULL,87510,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.4733333,2026-05-18 02:01:41.4733333
306,92435,MA000005,23482,18.2(a),Beauty therapy apprentices commencing on or after 1 January 2014—has not completed Year 12,Has not completed Year 12,3rd year—80%,3,92434,92436,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.5266667,2026-05-18 02:01:41.5266667
307,142289,MA000005,36277,18.1(b),Hairdressing apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,1st year—55%,1,NULL,142290,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.5566667,2026-05-18 02:01:41.5566667
308,142324,MA000005,22531,17.2,Junior employees,Level 5,17 years,5,142322,142326,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:25.0000000,2025,2026-05-18 02:01:41.5833333,2026-05-18 02:01:41.5833333
309,121,MA000005,6,17.1,Hair and Beauty Employees,NULL,Hair and beauty employee level 2,2,120,122,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:20.0000000,2025,2026-05-18 02:01:41.6366667,2026-05-18 02:01:41.6366667
310,92436,MA000005,23482,18.2(a),Beauty therapy apprentices commencing on or after 1 January 2014—has not completed Year 12,Has not completed Year 12,4th year (if applicable)—90%,4,92435,NULL,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.6900000,2026-05-18 02:01:41.6900000
311,142291,MA000005,36277,18.1(b),Hairdressing apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,3rd year—77%,3,142290,142292,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.7166667,2026-05-18 02:01:41.7166667
312,142292,MA000005,36277,18.1(b),Hairdressing apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,4th year (if applicable)—90%,4,142291,NULL,2025-07-01 00:00:00.0000000,NULL,10,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.7700000,2026-05-18 02:01:41.7700000
313,87501,MA000005,22531,17.2,Junior employees,NULL,Level 3,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.8000000,2026-05-18 02:01:41.8000000
314,142318,MA000005,22531,17.2,Junior employees,NULL,Level 4,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.8300000,2026-05-18 02:01:41.8300000
315,87588,MA000005,22540,18.6,Trainees and graduates,Hairdressing,Hairdressing,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.8800000,2026-05-18 02:01:41.8800000
316,87580,MA000005,22539,18.3(a),Pre-apprentices commencing on or after 1 January 2014—has not completed Year 12,Has not completed Year 12,Next 12 months—77%,4,87579,NULL,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:41.9300000,2026-05-18 02:01:41.9300000
317,142320,MA000005,22531,17.2,Junior employees,NULL,Level 6,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:41.9566667,2026-05-18 02:01:41.9566667
318,92432,MA000005,23482,18.2(a),Beauty therapy apprentices commencing on or after 1 January 2014—has not completed Year 12,NULL,Have not completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:22.0000000,2025,2026-05-18 02:01:42.0100000,2026-05-18 02:01:42.0100000
319,87576,MA000005,22539,18.3(a),Pre-apprentices commencing on or after 1 January 2014—has not completed Year 12,NULL,Have not completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:22.0000000,2025,2026-05-18 02:01:42.0600000,2026-05-18 02:01:42.0600000
320,142310,MA000005,36279,18.3(b),Pre-apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,Next 12 months—77%,4,142309,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:25.0000000,2025,2026-05-18 02:01:42.1000000,2026-05-18 02:01:42.1000000
321,142301,MA000005,36278,18.2(b),Beauty therapy apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,1st year—55%,1,NULL,142302,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.1433333,2026-05-18 02:01:42.1433333
322,142323,MA000005,22531,17.2,Junior employees,Level 5,Under 17 years,5,142321,142325,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:25.0000000,2025,2026-05-18 02:01:42.1733333,2026-05-18 02:01:42.1733333
323,87507,MA000005,22536,18.1(a),Hairdressing apprentices commencing on or after 1 January 2014—has not completed Year 12,NULL,Have not completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.2233333,2026-05-18 02:01:42.2233333
324,142288,MA000005,36277,18.1(b),Hairdressing apprentices commencing on or after 1 January 2014—has completed Year 12,NULL,Have completed year 12,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.2733333,2026-05-18 02:01:42.2733333
325,87485,MA000005,22531,17.2,Junior employees,Level 1,Under 17 years,1,NULL,87498,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:42.3000000,2026-05-18 02:01:42.3000000
326,142309,MA000005,36279,18.3(b),Pre-apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,Next 6 months—65%,3,142308,142310,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.3266667,2026-05-18 02:01:42.3266667
327,142313,MA000005,22540,18.6,Trainees and graduates,Beauty therapy,Beauty therapy,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,4,2025-06-03 01:36:23.0000000,2025,2026-05-18 02:01:42.3500000,2026-05-18 02:01:42.3500000
328,142307,MA000005,36279,18.3(b),Pre-apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,1st 6 months—55%,1,NULL,142308,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.3766667,2026-05-18 02:01:42.3766667
329,142322,MA000005,22531,17.2,Junior employees,Level 4,17 years,4,87503,142324,2025-07-01 00:00:00.0000000,NULL,6,2025-06-03 01:36:25.0000000,2025,2026-05-18 02:01:42.3900000,2026-05-18 02:01:42.3900000
330,142302,MA000005,36278,18.2(b),Beauty therapy apprentices commencing on or after 1 January 2014—has completed Year 12,Has completed Year 12,2nd year—65%,2,142301,142303,2025-07-01 00:00:00.0000000,NULL,8,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.4033333,2026-05-18 02:01:42.4033333
331,87477,MA000005,22531,17.2,Junior employees,NULL,Level 1,NULL,NULL,NULL,2025-07-01 00:00:00.0000000,NULL,7,2025-06-03 01:36:24.0000000,2025,2026-05-18 02:01:42.4200000,2026-05-18 02:01:42.4200000
